Frekvens,0,Total rows,Probability,IC,PARENT_IC,INDEX,Constant,ENCODE
105,E0138,503609,0.0002084950824945543,8.475595102161565,8.475595102161565,1.0,0.01,8.485595102161565
103,E8542,503609,0.00020452374758989612,8.494826464089453,35.25251852018323,2.0,0.01,35.27251852018323
102,E8764,503609,0.00020253808013756704,8.504582639034817,23.84316535616257,2.0,0.01,23.86316535616257
100,E9340,503609,0.00019856674523290887,8.524385266330997,56.07985812026433,6.0,0.01,56.139858120264336
94,E8580,503609,0.00018665274051893433,8.586260670049084,53.02396104849021,3.0,0.01,53.05396104849021
93,E8190,503609,0.00018466707306660524,8.596955959165832,18.17116334999551,1.0,0.01,18.18116334999551
90,E9283,503609,0.00017871007070961799,8.629745781988824,18.486176480574375,3.0,0.01,18.516176480574376
90,E9262,503609,0.00017871007070961799,8.629745781988824,8.629745781988824,1.0,0.01,8.639745781988823
88,E9438,503609,0.0001747387358049598,8.652218637840882,25.736409115734137,2.0,0.01,25.756409115734137
86,E8494,503609,0.00017076740090030162,8.675208156065581,50.3540873717768,7.0,0.01,50.4240873717768
85,E8789,503609,0.00016878173344797253,8.686904195828772,42.85769871293356,9.0,0.01,42.947698712933565
84,E8556,503609,0.00016679606599564345,8.698738653475775,27.908594716858115,1.0,0.01,27.918594716858117
82,E9292,503609,0.00016282473109098528,8.722836205054834,60.816016589003105,5.0,0.01,60.8660165890031
80,E8171,503609,0.0001588533961863271,8.747528817645208,8.747528817645208,1.0,0.01,8.757528817645207
78,E9452,503609,0.0001548820612816689,8.772846625629496,42.98462302714421,3.0,0.01,43.01462302714421
76,E9673,503609,0.00015091072637701074,8.798822112032758,24.51406634911352,2.0,0.01,24.53406634911352
75,E9343,503609,0.00014892505892468165,8.812067338782779,56.07985812026433,7.0,0.01,56.149858120264334
75,E8600,503609,0.00014892505892468165,8.812067338782779,18.683526253080387,1.0,0.01,18.69352625308039
74,E966,503609,0.00014693939147235256,8.82549035911492,15.251857698193145,2.0,0.01,15.271857698193145
71,E8496,503609,0.00014098238911536528,8.866875575277772,50.3540873717768,8.0,0.01,50.4340873717768
70,E8762,503609,0.0001389967216630362,8.88106021026973,23.84316535616257,3.0,0.01,23.87316535616257
70,E9357,503609,0.0001389967216630362,8.88106021026973,52.76990189622528,8.0,0.01,52.849901896225276
69,E8740,503609,0.0001370110542107071,8.89544894772183,36.74201946240909,2.0,0.01,36.76201946240909
68,E8130,503609,0.00013502538675837803,8.910047747142983,36.71016182100703,2.0,0.01,36.73016182100703
68,E9314,503609,0.00013502538675837803,8.910047747142983,42.88683807410801,6.0,0.01,42.946838074108015
66,E9010,503609,0.00013105405185371985,8.939900710292664,35.509733341119066,3.0,0.01,35.53973334111907
65,E8748,503609,0.00012906838440139077,8.955168182423451,36.74201946240909,3.0,0.01,36.77201946240909
64,E0039,503609,0.00012708271694906168,8.970672368959416,8.970672368959416,1.0,0.01,8.980672368959416
64,E0009,503609,0.00012708271694906168,8.970672368959416,16.02488179018982,2.0,0.01,16.04488179018982
60,E9329,503609,0.00011914004713974531,9.035210890096987,36.744817719446246,3.0,0.01,36.77481771944625
60,E8501,503609,0.00011914004713974531,9.035210890096987,47.05788815729637,5.0,0.01,47.107888157296365
54,E9345,503609,0.00010722604242577079,9.140571405754814,56.07985812026433,8.0,0.01,56.15985812026433
54,E8232,503609,0.00010722604242577079,9.140571405754814,26.47529217802383,2.0,0.01,26.49529217802383
54,E9108,503609,0.00010722604242577079,9.140571405754814,19.967541765079858,1.0,0.01,19.97754176507986
52,E8797,503609,0.0001032547075211126,9.178311733737662,47.372462899602624,9.0,0.01,47.46246289960263
52,E9209,503609,0.0001032547075211126,9.178311733737662,33.38586171121139,3.0,0.01,33.41586171121139
51,E9670,503609,0.00010126904006878352,9.197729819594763,24.51406634911352,3.0,0.01,24.54406634911352
48,E8550,503609,9.531203771179625e-05,9.258354441411198,27.908594716858115,2.0,0.01,27.928594716858115
48,E8880,503609,9.531203771179625e-05,9.258354441411198,25.50715843151679,4.0,0.01,25.547158431516788
48,E8503,503609,9.531203771179625e-05,9.258354441411198,47.05788815729637,6.0,0.01,47.11788815729637
46,E9303,503609,9.134070280713808e-05,9.300914055829994,55.77805708044558,9.0,0.01,55.86805708044558
46,E8261,503609,9.134070280713808e-05,9.300914055829994,19.72241930704687,1.0,0.01,19.73241930704687
46,E9809,503609,9.134070280713808e-05,9.300914055829994,31.155801807126934,4.0,0.01,31.195801807126934
46,E9322,503609,9.134070280713808e-05,9.300914055829994,36.744817719446246,4.0,0.01,36.784817719446245
45,E9274,503609,8.935503535480899e-05,9.322892962548769,25.277460915031355,3.0,0.01,25.307460915031356
45,E959,503609,8.935503535480899e-05,9.322892962548769,16.939019668702876,2.0,0.01,16.959019668702876
44,E8540,503609,8.73693679024799e-05,9.345365818400827,35.25251852018323,3.0,0.01,35.28251852018323
44,E9294,503609,8.73693679024799e-05,9.345365818400827,60.816016589003105,6.0,0.01,60.87601658900311
42,E9063,503609,8.339803299782172e-05,9.39188583403572,27.85452749558784,2.0,0.01,27.874527495587838
37,E851,503609,7.346969573617628e-05,9.518637539674865,30.114787964177097,1.0,0.01,30.1247879641771
36,E9051,503609,7.14840282838472e-05,9.546036513862978,9.546036513862978,1.0,0.01,9.556036513862978
36,E8131,503609,7.14840282838472e-05,9.546036513862978,36.71016182100703,3.0,0.01,36.74016182100703
35,E8199,503609,6.94983608315181e-05,9.574207390829676,18.17116334999551,2.0,0.01,18.19116334999551
35,E976,503609,6.94983608315181e-05,9.574207390829676,9.574207390829676,1.0,0.01,9.584207390829675
34,E8588,503609,6.751269337918901e-05,9.603194927702926,53.02396104849021,4.0,0.01,53.06396104849021
34,E9499,503609,6.751269337918901e-05,9.603194927702926,20.093693050406756,1.0,0.01,20.103693050406758
33,E9386,503609,6.552702592685993e-05,9.633047890852609,59.01120717698303,5.0,0.01,59.061207176983025
32,E857,503609,6.354135847453084e-05,9.663819549519362,30.114787964177097,2.0,0.01,30.134787964177097
32,E8538,503609,6.354135847453084e-05,9.663819549519362,17.33805388648075,2.0,0.01,17.35805388648075
31,E8654,503609,6.155569102220174e-05,9.695568247833942,21.43882933903314,1.0,0.01,21.448829339033143
30,E8709,503609,5.957002356987266e-05,9.728358070656933,49.32839307743394,7.0,0.01,49.39839307743394
29,E8298,503609,5.758435611754357e-05,9.762259622332614,9.762259622332614,1.0,0.01,9.772259622332614
29,E8161,503609,5.758435611754357e-05,9.762259622332614,17.095757323886332,2.0,0.01,17.11575732388633
